,对方已上线,中
Miko,莫西莫西～,左
1,莫西莫西,词典
Miko,在干嘛？！,左
Miko,喂！,左
,,
我,在的,"右,选项,7"
我,你谁？,"右,选项,10"
,,
Miko,好呀！,"左,8,分支7"
,,
Miko,我谁？！,"左,11,分支10"
,,
Miko,怎么样？今天有没有好一点？昨天的事情没有给你带来麻烦吧,"左,分支8"
,,
我,没有呢,"右,选项,24"
我,你没事就最好啦,"右,选项,26"
,,
Miko,你这么快就不记得我了？？,"左,分支11"
Miko,你去死！,左
Miko,再见！,左
,对方已下线,中
,预计5分钟,"中,0,等待,5"
,对方已上线,中
Miko,混蛋！,左
,,
我,好啦，跟你开玩笑嘛,"右,选项,19"
我,你也太冲动了,"右,选项,19"
,,
Miko,哼哼～,"左,分支19"
Miko,怎么说我们也是一起出生入死的，你以后再开这种玩笑，我就揍你,左
,,
我,好好好,"右,选项,22"
我,不会了不会了,"右,选项,22"
,,
Miko,哼～,"左,分支22"
,,
我,你那边情况怎样？,"右,选项,26"
我,正想问你现在怎样呢,"右,选项,26"
,,
Miko,那就好,"左,分支24"
Miko,我这边没事啦,"左,分支26"
Miko,警察那边又找了我爸去了解情况，好像那公司也开始被调查了，听说美术馆都封起来了呢,左
Miko,现在想想，还有点后怕呢，你说我当时怎么就那么冲动呢,左
Miko,说起来，你也不拦着我！？ 一个美少女冲到坏人巢穴去，难道你就不担心出什么事情吗？！,左
,,
我,咦？这也怪我？,"右,选项,31"
我,我怎么拦得住...,"右,选项,31"
,,
Miko,好啦好啦，不管怎样，事情总算结束了,"左,分支31"
Miko,希望以后这种事情不要再让我碰上了，真是少活几年...,左
,,
我,但愿吧...,"右,选项,34"
我,你又在树 flag,"右,选项,34"
,,
Miko,哎，我跟你讲，我今天想干一件事情,"左,分支34"
Miko,你猜,左
,,
我,我偏不猜,"右,选项,37"
我,吃、睡、躺着,"右,选项,37"
,,
Miko,猪！,"左,分支37"
E1-01,决定了！今天要做一件大事！,动态
,E1-01-n,图鉴
Miko,看我动态！(●｀？′●)╯,左
,,
我,这是？,"右,选项,42"
我,做菜？,"右,选项,40"
,,
Miko,差不多吧,"左,分支40"
Miko,我打算做蛋糕！红丝绒蛋糕！,"左,分支42"
,,
